nome_produto,categoria_produto,fabricante,preco,quantidade_estoque,data_compra,nome_cliente,faixa_etaria_cliente,genero_cliente,estado_residencia_cliente,meio_pagamento,em_promocao,desconto_maximo,frete_gratis,avaliacao_produto,quantidade_vendida
Produto_4113,Móveis,LG,649.52,1348,2024-02-04,Paula,46-55,Masculino,PR,Boleto,False,0.0,True,4,1
Produto_4276,Móveis,Microsoft,620.15,2297,2024-03-05,Gabriel,18-25,Outro,RJ,Transferência Bancária,False,0.0,False,5,8
Produto_1342,Eletrodomésticos,LG,936.5,2234,2024-03-02,João,56-65,Feminino,MG,Cartão de Crédito,False,0.0,False,3,9
Produto_2946,Eletrônicos,Apple,1449.86,4081,2024-05-08,Fernanda,26-35,Masculino,SC,Pix,False,0.0,False,4,6
Produto_9610,Eletrodomésticos,Panasonic,1218.25,4106,2024-09-23,Thiago,46-55,Outro,SC,Boleto,False,0.0,True,5,7
Produto_1704,Esportes,Brastemp,131.28,2630,2024-05-30,Thiago,46-55,Outro,SC,Cartão de Crédito,False,0.0,True,2,6
Produto_6044,Vestuário,Microsoft,514.65,4966,2024-11-02,Carla,18-25,Outro,SC,Transferência Bancária,False,0.0,True,2,8
Produto_8624,Eletrodomésticos,LG,351.89,4165,2024-08-26,Fernanda,26-35,Masculino,SC,Cartão de Crédito,True,29.4,True,2,1
Produto_4569,Brinquedos,Apple,820.44,213,2024-06-03,Paula,46-55,Masculino,PR,Transferência Bancária,True,10.6,False,4,3
Produto_2672,Brinquedos,LG,415.87,2091,2024-01-18,Thiago,46-55,Outro,SC,Transferência Bancária,True,27.5,False,5,4
Produto_4779,Móveis,Philips,472.19,1195,2024-03-31,Gabriel,18-25,Outro,RJ,Boleto,False,0.0,False,4,9
Produto_5140,Beleza,Panasonic,413.91,4032,2024-08-21,Carla,18-25,Outro,SC,Cartão de Crédito,False,0.0,True,4,8
Produto_9058,Eletrodomésticos,LG,234.06,1552,2024-09-10,Carla,18-25,Outro,SC,Transferência Bancária,False,0.0,False,2,10
Produto_2044,Eletrodomésticos,Acer,528.12,1270,2024-01-05,Fernanda,26-35,Masculino,SC,Cartão de Crédito,True,28.8,True,2,7
Produto_9607,Brinquedos,Acer,557.04,415,2024-04-27,Gabriel,18-25,Outro,RJ,Boleto,False,0.0,True,2,2
Produto_5674,Eletrônicos,Microsoft,1229.51,3312,2023-12-01,Gabriel,18-25,Outro,RJ,Boleto,False,0.0,True,4,9
Produto_6238,Jogos,Philips,1376.8,3404,2024-04-14,Lucas,56-65,Masculino,CE,Cartão de Crédito,True,23.4,True,2,5
Produto_3018,Jogos,Panasonic,113.06,3538,2024-06-15,Maria,36-45,Feminino,RS,Boleto,True,15.6,True,1,3
Produto_8860,Eletrodomésticos,Microsoft,297.0,628,2024-01-19,Thiago,46-55,Outro,SC,Pix,False,0.0,False,5,7
Produto_7185,Móveis,Acer,88.39,1269,2024-01-02,Maria,36-45,Feminino,RS,Cartão de Crédito,False,0.0,False,1,5
Produto_2893,Beleza,Acer,423.24,2446,2024-03-05,Thiago,46-55,Outro,SC,Boleto,True,13.5,True,2,9
Produto_2656,Jogos,Panasonic,550.06,2805,2024-10-25,Carla,18-25,Outro,SC,Pix,False,0.0,True,2,8
Produto_8518,Eletrônicos,Acer,1493.83,3127,2023-12-04,Gabriel,18-25,Outro,RJ,Pix,False,0.0,False,2,8
Produto_1222,Jogos,Acer,1457.02,425,2024-01-19,Thiago,46-55,Outro,SC,Transferência Bancária,False,0.0,True,1,5
Produto_4284,Brinquedos,Samsung,988.71,4089,2024-03-18,Gabriel,18-25,Outro,RJ,Boleto,False,0.0,True,3,10
Produto_1659,Esportes,Samsung,117.25,529,2023-12-19,Maria,36-45,Feminino,RS,Boleto,False,0.0,True,4,7
Produto_8146,Móveis,Apple,1403.65,4951,2024-04-16,Fernanda,26-35,Masculino,SC,Pix,False,0.0,False,5,7
Produto_5586,Vestuário,Sony,1122.41,3339,2024-05-13,Fernanda,26-35,Masculino,SC,Pix,False,0.0,False,2,7
Produto_2902,Beleza,Panasonic,526.11,4228,2024-01-18,Paula,46-55,Masculino,PR,Cartão de Crédito,False,0.0,False,2,8
Produto_1227,Móveis,Panasonic,1007.69,4780,2024-05-19,Thiago,46-55,Outro,SC,Cartão de Crédito,True,5.4,True,4,5
Produto_7082,Beleza,Apple,845.28,3896,2024-10-30,Gabriel,18-25,Outro,RJ,Transferência Bancária,True,19.0,False,3,9
Produto_9014,Eletrodomésticos,Brastemp,1425.08,3292,2024-04-13,Carla,18-25,Outro,SC,Cartão de Crédito,True,8.5,False,2,8
Produto_4073,Esportes,Panasonic,956.45,2242,2024-09-15,Lucas,56-65,Masculino,CE,Transferência Bancária,False,0.0,False,3,8
Produto_6750,Eletrônicos,Panasonic,315.44,846,2024-01-25,Paula,46-55,Masculino,PR,Boleto,False,0.0,False,1,2
Produto_2622,Eletrodomésticos,Samsung,701.09,4540,2024-05-16,Maria,36-45,Feminino,RS,Pix,True,21.5,True,1,4
Produto_9951,Beleza,Philips,1405.3,2008,2024-05-12,Paula,46-55,Masculino,PR,Boleto,False,0.0,False,2,4
Produto_1090,Eletrônicos,Panasonic,548.9,3299,2024-03-19,Maria,36-45,Feminino,RS,Cartão de Crédito,False,0.0,True,3,6
Produto_7436,Esportes,Apple,948.99,273,2024-01-17,Maria,36-45,Feminino,RS,Boleto,False,0.0,True,1,7
Produto_8330,Esportes,Nokia,1481.62,2253,2024-03-17,Lucas,56-65,Masculino,CE,Boleto,True,26.0,False,2,5
Produto_5006,Beleza,Brastemp,1115.18,3095,2024-06-05,Lucas,56-65,Masculino,CE,Boleto,False,0.0,True,3,7
Produto_1934,Vestuário,Acer,623.04,1893,2023-12-23,Ana,56-65,Feminino,RS,Boleto,False,0.0,True,4,7
Produto_4161,Eletrônicos,Panasonic,710.62,4789,2024-09-28,Paula,46-55,Masculino,PR,Transferência Bancária,True,8.0,True,3,8
Produto_8249,Jogos,LG,1066.08,1280,2024-10-18,Thiago,46-55,Outro,SC,Cartão de Crédito,False,0.0,False,5,3
Produto_7389,Jogos,Panasonic,981.17,2400,2023-12-07,João,56-65,Feminino,MG,Boleto,True,21.8,False,4,8
Produto_3206,Brinquedos,Brastemp,1260.49,4721,2023-12-25,Maria,36-45,Feminino,RS,Boleto,False,0.0,False,1,5
Produto_9926,Eletrodomésticos,Philips,542.73,3864,2024-10-28,Pedro,56-65,Feminino,PR,Boleto,False,0.0,True,2,10
Produto_6619,Eletrodomésticos,Brastemp,494.27,1038,2024-08-08,Ana,56-65,Feminino,RS,Pix,False,0.0,False,1,9
Produto_2960,Brinquedos,Brastemp,1352.64,1607,2024-06-13,Ana,56-65,Feminino,RS,Cartão de Crédito,True,9.6,False,3,5
Produto_4741,Beleza,Brastemp,911.1,2296,2024-04-25,Pedro,56-65,Feminino,PR,Transferência Bancária,False,0.0,True,3,4
Produto_2463,Brinquedos,LG,1055.62,2186,2024-07-05,Ana,56-65,Feminino,RS,Cartão de Crédito,False,0.0,False,2,4
Produto_1698,Esportes,Nokia,695.1,3044,2024-08-02,Thiago,46-55,Outro,SC,Transferência Bancária,False,0.0,True,3,3
Produto_2368,Vestuário,Brastemp,1287.39,3449,2024-02-03,Paula,46-55,Masculino,PR,Transferência Bancária,True,13.6,False,1,7
Produto_2970,Esportes,Philips,1055.95,1454,2024-02-23,João,56-65,Feminino,MG,Transferência Bancária,True,28.7,True,1,2
Produto_5967,Jogos,Samsung,1472.13,3283,2024-01-12,Fernanda,26-35,Masculino,SC,Boleto,False,0.0,True,5,2
Produto_9635,Móveis,Nokia,1081.66,3841,2024-05-29,Maria,36-45,Feminino,RS,Transferência Bancária,True,9.1,False,2,1
Produto_2778,Jogos,Microsoft,1120.09,3856,2024-07-03,Gabriel,18-25,Outro,RJ,Cartão de Crédito,True,25.1,False,3,10
Produto_9312,Vestuário,Microsoft,1202.12,3493,2024-10-06,Pedro,56-65,Feminino,PR,Transferência Bancária,False,0.0,False,1,3
Produto_9829,Jogos,Acer,136.75,983,2024-05-20,Maria,36-45,Feminino,RS,Cartão de Crédito,True,27.1,False,1,3
Produto_8343,Vestuário,Sony,1292.23,448,2023-12-19,Thiago,46-55,Outro,SC,Pix,False,0.0,True,2,3
Produto_3529,Eletrodomésticos,Sony,828.19,1812,2024-10-16,Paula,46-55,Masculino,PR,Transferência Bancária,False,0.0,True,2,5
Produto_1886,Beleza,Nokia,864.97,3170,2024-08-11,Carla,18-25,Outro,SC,Transferência Bancária,False,0.0,False,5,6
Produto_7291,Jogos,Brastemp,905.42,1273,2024-09-09,Maria,36-45,Feminino,RS,Boleto,False,0.0,False,3,8
Produto_8128,Eletrodomésticos,Apple,504.81,3823,2024-07-29,Carla,18-25,Outro,SC,Transferência Bancária,False,0.0,False,3,6
Produto_8254,Beleza,Panasonic,448.9,441,2024-06-30,Thiago,46-55,Outro,SC,Pix,False,0.0,False,2,9
Produto_6607,Esportes,Panasonic,562.73,2938,2024-05-15,Pedro,56-65,Feminino,PR,Pix,False,0.0,False,3,1
Produto_3401,Jogos,Apple,693.71,483,2024-07-25,Maria,36-45,Feminino,RS,Transferência Bancária,False,0.0,False,2,6
Produto_5333,Beleza,Sony,481.25,1477,2024-06-23,Fernanda,26-35,Masculino,SC,Pix,False,0.0,False,2,2
Produto_3438,Brinquedos,LG,112.16,162,2024-07-21,João,56-65,Feminino,MG,Transferência Bancária,True,21.5,False,3,6
Produto_8775,Eletrodomésticos,Samsung,690.11,4618,2024-03-08,Lucas,56-65,Masculino,CE,Pix,True,22.4,False,5,8
Produto_6345,Eletrodomésticos,Acer,604.72,916,2024-08-02,Fernanda,26-35,Masculino,SC,Cartão de Crédito,False,0.0,False,1,6
Produto_5829,Jogos,Panasonic,999.24,799,2024-05-20,Fernanda,26-35,Masculino,SC,Cartão de Crédito,False,0.0,False,2,9
Produto_9899,Brinquedos,Nokia,1345.15,1139,2024-11-01,Pedro,56-65,Feminino,PR,Cartão de Crédito,False,0.0,False,4,9
Produto_8293,Esportes,Microsoft,795.04,538,2024-11-01,Ana,56-65,Feminino,RS,Boleto,False,0.0,False,4,9
Produto_8886,Beleza,Panasonic,925.58,223,2024-06-21,Carla,18-25,Outro,SC,Cartão de Crédito,False,0.0,False,5,6
Produto_5794,Beleza,Brastemp,935.1,1213,2024-01-09,Gabriel,18-25,Outro,RJ,Cartão de Crédito,False,0.0,False,2,8
Produto_5460,Esportes,Nokia,449.29,334,2023-11-22,Fernanda,26-35,Masculino,SC,Boleto,False,0.0,False,5,7
Produto_1460,Vestuário,LG,1282.32,71,2024-01-31,Ana,56-65,Feminino,RS,Transferência Bancária,False,0.0,True,1,6
Produto_2765,Beleza,Nokia,132.86,2864,2024-02-04,Paula,46-55,Masculino,PR,Pix,True,21.2,True,5,6
Produto_1361,Esportes,Samsung,570.46,1354,2024-06-21,Paula,46-55,Masculino,PR,Boleto,False,0.0,False,2,5
Produto_6551,Móveis,Acer,1189.53,1791,2024-07-09,Paula,46-55,Masculino,PR,Cartão de Crédito,False,0.0,False,1,4
Produto_5464,Eletrodomésticos,Microsoft,488.35,4753,2024-02-23,Carla,18-25,Outro,SC,Boleto,False,0.0,True,4,4
Produto_9772,Móveis,Philips,1331.72,3652,2024-03-12,Ana,56-65,Feminino,RS,Transferência Bancária,False,0.0,False,2,7
Produto_6252,Eletrônicos,Brastemp,936.95,3187,2023-12-08,Pedro,56-65,Feminino,PR,Transferência Bancária,True,17.0,True,2,10
Produto_5526,Eletrodomésticos,Philips,932.14,4940,2024-05-15,Maria,36-45,Feminino,RS,Boleto,True,13.1,False,5,5
Produto_6779,Jogos,Brastemp,521.08,333,2024-02-20,Gabriel,18-25,Outro,RJ,Cartão de Crédito,True,19.5,False,3,1
Produto_4690,Vestuário,Brastemp,395.41,432,2024-05-16,Maria,36-45,Feminino,RS,Transferência Bancária,True,6.6,True,5,8
Produto_7897,Eletrodomésticos,Brastemp,285.63,4781,2024-05-05,Lucas,56-65,Masculino,CE,Boleto,False,0.0,True,3,5
Produto_6408,Beleza,Acer,230.1,4963,2024-09-01,Carla,18-25,Outro,SC,Boleto,False,0.0,False,1,6
Produto_7409,Eletrônicos,Sony,327.14,645,2024-05-26,Paula,46-55,Masculino,PR,Transferência Bancária,False,0.0,False,2,9
Produto_2180,Móveis,Sony,156.89,640,2024-05-19,Thiago,46-55,Outro,SC,Cartão de Crédito,False,0.0,False,1,4
Produto_4747,Brinquedos,Brastemp,1223.17,3825,2024-02-06,Paula,46-55,Masculino,PR,Transferência Bancária,True,9.8,True,5,1
Produto_6595,Brinquedos,Microsoft,1303.06,3612,2024-03-25,Gabriel,18-25,Outro,RJ,Pix,False,0.0,True,5,2
Produto_3611,Jogos,Samsung,698.03,4427,2024-10-21,Maria,36-45,Feminino,RS,Cartão de Crédito,True,6.5,True,4,7
Produto_1239,Eletrodomésticos,Microsoft,1116.91,3185,2024-02-20,Fernanda,26-35,Masculino,SC,Pix,False,0.0,True,2,7
Produto_1801,Beleza,Panasonic,863.19,2423,2024-01-22,Carla,18-25,Outro,SC,Pix,False,0.0,True,1,7
Produto_3046,Jogos,Philips,407.27,2528,2024-02-16,Gabriel,18-25,Outro,RJ,Transferência Bancária,False,0.0,False,2,7
Produto_1535,Móveis,Acer,1375.79,4830,2024-05-19,Carla,18-25,Outro,SC,Transferência Bancária,False,0.0,False,4,2
Produto_6033,Eletrodomésticos,Brastemp,134.65,2365,2024-05-26,João,56-65,Feminino,MG,Cartão de Crédito,False,0.0,True,5,6
Produto_7936,Beleza,Samsung,857.46,1320,2024-03-04,Thiago,46-55,Outro,SC,Boleto,False,0.0,True,3,9
Produto_7954,Vestuário,Nokia,983.3,3005,2024-01-11,Paula,46-55,Masculino,PR,Pix,True,18.5,True,2,8
Produto_7205,Esportes,Microsoft,372.0,3358,2024-01-31,Gabriel,18-25,Outro,RJ,Cartão de Crédito,True,27.5,True,3,7
Produto_8300,Móveis,Samsung,945.27,1639,2024-09-06,Gabriel,18-25,Outro,RJ,Cartão de Crédito,True,12.4,True,4,3
Produto_1554,Beleza,Acer,236.19,4306,2023-12-27,Thiago,46-55,Outro,SC,Cartão de Crédito,False,0.0,True,2,1
Produto_5152,Eletrodomésticos,Brastemp,572.91,1280,2023-12-04,Carla,18-25,Outro,SC,Cartão de Crédito,False,0.0,True,5,6
Produto_6102,Jogos,Samsung,344.78,2479,2024-10-27,Fernanda,26-35,Masculino,SC,Cartão de Crédito,False,0.0,True,3,8
Produto_7096,Esportes,Panasonic,157.43,2499,2023-11-22,Carla,18-25,Outro,SC,Transferência Bancária,True,25.2,False,3,8
Produto_7714,Beleza,Microsoft,952.95,2387,2024-03-23,Lucas,56-65,Masculino,CE,Cartão de Crédito,False,0.0,False,1,3
Produto_5610,Esportes,Sony,1032.03,1679,2023-12-25,João,56-65,Feminino,MG,Boleto,False,0.0,True,4,9
Produto_4154,Esportes,Samsung,633.85,4939,2024-08-10,Pedro,56-65,Feminino,PR,Pix,False,0.0,False,2,4
Produto_3874,Vestuário,Acer,476.4,3624,2024-03-02,Gabriel,18-25,Outro,RJ,Cartão de Crédito,False,0.0,True,1,6
Produto_2366,Vestuário,Apple,1210.23,4404,2024-11-03,Carla,18-25,Outro,SC,Boleto,False,0.0,True,4,9
Produto_8700,Esportes,Acer,818.98,2357,2024-05-14,Lucas,56-65,Masculino,CE,Transferência Bancária,True,29.6,False,4,3
Produto_3520,Beleza,Acer,92.67,1477,2024-01-20,Thiago,46-55,Outro,SC,Pix,False,0.0,False,3,10
Produto_6583,Esportes,Apple,76.73,4310,2024-01-10,Thiago,46-55,Outro,SC,Pix,True,16.3,False,2,5
Produto_5444,Eletrodomésticos,LG,1491.06,1965,2024-03-23,Maria,36-45,Feminino,RS,Transferência Bancária,False,0.0,False,2,9
Produto_3483,Jogos,Acer,137.19,38,2024-02-21,Thiago,46-55,Outro,SC,Cartão de Crédito,False,0.0,False,1,8
Produto_3382,Eletrônicos,Apple,1164.85,4332,2024-09-04,Carla,18-25,Outro,SC,Cartão de Crédito,False,0.0,True,5,1
Produto_5288,Móveis,LG,617.33,1507,2024-10-24,Paula,46-55,Masculino,PR,Boleto,True,29.1,False,4,5
Produto_6413,Móveis,Sony,1453.19,3875,2024-09-24,João,56-65,Feminino,MG,Cartão de Crédito,True,29.1,False,1,6
Produto_7804,Brinquedos,Microsoft,585.31,2819,2024-04-19,Lucas,56-65,Masculino,CE,Pix,False,0.0,True,1,6
Produto_8256,Jogos,Acer,422.58,772,2024-09-23,Lucas,56-65,Masculino,CE,Transferência Bancária,True,13.4,True,2,3
Produto_3695,Brinquedos,Samsung,359.38,4988,2024-08-01,Thiago,46-55,Outro,SC,Cartão de Crédito,False,0.0,True,5,10
Produto_6084,Eletrônicos,Microsoft,569.42,4141,2024-07-04,Pedro,56-65,Feminino,PR,Transferência Bancária,False,0.0,False,4,2
Produto_4002,Jogos,Sony,394.31,1642,2023-11-13,João,56-65,Feminino,MG,Boleto,True,24.0,True,4,1
Produto_9564,Eletrônicos,Apple,1449.61,3514,2024-04-18,Ana,56-65,Feminino,RS,Pix,True,6.4,True,3,4
Produto_8400,Móveis,Nokia,1286.79,2713,2024-09-04,Gabriel,18-25,Outro,RJ,Cartão de Crédito,False,0.0,True,2,1
Produto_6276,Brinquedos,LG,335.09,873,2024-10-27,Gabriel,18-25,Outro,RJ,Cartão de Crédito,False,0.0,True,2,7
Produto_1125,Vestuário,Sony,579.14,1972,2023-12-23,Thiago,46-55,Outro,SC,Boleto,False,0.0,False,3,10
Produto_7258,Vestuário,Acer,1422.35,4295,2024-06-05,Carla,18-25,Outro,SC,Cartão de Crédito,True,10.4,False,4,10
Produto_9471,Vestuário,Microsoft,300.45,1534,2024-08-12,Fernanda,26-35,Masculino,SC,Cartão de Crédito,True,25.0,False,2,4
Produto_8819,Móveis,Samsung,434.65,4105,2024-08-03,Fernanda,26-35,Masculino,SC,Cartão de Crédito,False,0.0,True,5,10
Produto_6417,Brinquedos,Philips,212.31,1746,2024-01-09,Thiago,46-55,Outro,SC,Cartão de Crédito,True,9.6,False,3,4
Produto_5501,Eletrônicos,Apple,368.8,3903,2024-09-12,João,56-65,Feminino,MG,Boleto,True,21.5,True,2,10
Produto_1683,Esportes,Apple,1114.65,326,2024-01-30,Thiago,46-55,Outro,SC,Boleto,False,0.0,True,1,9
Produto_8598,Móveis,Nokia,180.1,2993,2024-02-24,Paula,46-55,Masculino,PR,Boleto,False,0.0,True,2,10
Produto_2983,Eletrônicos,Nokia,1118.87,2298,2024-03-26,Gabriel,18-25,Outro,RJ,Boleto,False,0.0,True,3,3
Produto_6248,Jogos,Nokia,288.99,3744,2024-01-20,João,56-65,Feminino,MG,Transferência Bancária,False,0.0,False,1,7
Produto_4536,Eletrônicos,Acer,315.24,2691,2024-08-16,Fernanda,26-35,Masculino,SC,Transferência Bancária,False,0.0,True,4,2
Produto_7000,Vestuário,Sony,427.42,150,2023-12-29,Pedro,56-65,Feminino,PR,Cartão de Crédito,False,0.0,False,4,1
Produto_9463,Vestuário,Panasonic,1499.52,3796,2024-11-02,Fernanda,26-35,Masculino,SC,Transferência Bancária,True,7.1,True,2,3
Produto_8475,Eletrodomésticos,Panasonic,572.33,4328,2024-09-18,Thiago,46-55,Outro,SC,Pix,False,0.0,True,2,2
Produto_2980,Beleza,Sony,395.46,3750,2023-11-11,Gabriel,18-25,Outro,RJ,Transferência Bancária,True,11.8,True,5,5
Produto_4805,Vestuário,LG,855.72,342,2024-03-27,Pedro,56-65,Feminino,PR,Pix,False,0.0,False,3,6
Produto_9241,Jogos,Sony,783.29,1766,2024-06-05,Paula,46-55,Masculino,PR,Pix,True,14.6,False,1,9
Produto_1069,Eletrodomésticos,Acer,1033.3,3728,2024-01-21,Lucas,56-65,Masculino,CE,Transferência Bancária,False,0.0,False,2,3
Produto_5185,Beleza,Samsung,1061.27,328,2024-02-22,Fernanda,26-35,Masculino,SC,Transferência Bancária,True,10.9,True,5,6
Produto_2482,Vestuário,LG,374.8,4432,2024-02-14,Carla,18-25,Outro,SC,Cartão de Crédito,False,0.0,True,1,4
Produto_9898,Jogos,Acer,158.86,2084,2024-10-27,Paula,46-55,Masculino,PR,Cartão de Crédito,False,0.0,True,3,9
Produto_7704,Esportes,Brastemp,1364.01,4683,2024-08-29,Thiago,46-55,Outro,SC,Transferência Bancária,False,0.0,False,5,2
Produto_7943,Beleza,Microsoft,831.78,1895,2024-06-25,Ana,56-65,Feminino,RS,Pix,False,0.0,True,1,10
Produto_9178,Beleza,Panasonic,800.66,3256,2024-07-06,Paula,46-55,Masculino,PR,Boleto,True,26.3,True,2,8
Produto_8792,Beleza,Acer,757.87,4583,2024-05-02,Gabriel,18-25,Outro,RJ,Pix,True,17.7,True,5,1
Produto_6639,Vestuário,Acer,364.64,4153,2024-09-08,Fernanda,26-35,Masculino,SC,Transferência Bancária,False,0.0,True,4,9
Produto_1589,Brinquedos,Brastemp,1238.27,4710,2024-06-20,Maria,36-45,Feminino,RS,Cartão de Crédito,False,0.0,False,3,3
Produto_8678,Eletrônicos,Nokia,986.98,1448,2023-12-19,Paula,46-55,Masculino,PR,Cartão de Crédito,False,0.0,False,2,9
Produto_2686,Jogos,LG,493.42,3050,2023-12-26,Paula,46-55,Masculino,PR,Boleto,False,0.0,False,4,1
Produto_8532,Vestuário,LG,904.29,2271,2023-11-28,Carla,18-25,Outro,SC,Boleto,False,0.0,True,1,9
Produto_7288,Vestuário,Nokia,696.23,1584,2024-08-21,Gabriel,18-25,Outro,RJ,Boleto,False,0.0,False,5,1
Produto_9987,Móveis,Philips,1003.41,1653,2024-05-26,Thiago,46-55,Outro,SC,Transferência Bancária,False,0.0,False,5,1
Produto_5610,Vestuário,Panasonic,541.84,4170,2024-02-15,Fernanda,26-35,Masculino,SC,Transferência Bancária,False,0.0,True,3,7
Produto_6691,Brinquedos,Apple,519.13,1824,2024-02-14,Pedro,56-65,Feminino,PR,Boleto,False,0.0,True,3,2
Produto_4304,Beleza,Nokia,1180.41,32,2024-03-19,Ana,56-65,Feminino,RS,Transferência Bancária,False,0.0,True,5,8
Produto_1704,Vestuário,Acer,1234.71,4795,2024-04-12,Paula,46-55,Masculino,PR,Pix,True,19.9,False,2,1
Produto_9839,Beleza,Apple,579.93,3624,2024-04-27,Pedro,56-65,Feminino,PR,Boleto,True,21.0,True,4,1
Produto_2046,Vestuário,Brastemp,1240.46,4070,2024-04-19,Pedro,56-65,Feminino,PR,Pix,False,0.0,False,5,10
Produto_2756,Eletrodomésticos,Philips,535.1,4980,2024-07-09,Ana,56-65,Feminino,RS,Pix,False,0.0,False,1,2
Produto_9112,Móveis,Apple,131.41,109,2023-12-12,Paula,46-55,Masculino,PR,Pix,False,0.0,True,5,2
Produto_4028,Vestuário,Apple,338.65,2322,2024-05-08,Paula,46-55,Masculino,PR,Transferência Bancária,True,7.9,True,5,2
Produto_9148,Eletrodomésticos,Microsoft,864.86,1660,2024-02-23,Gabriel,18-25,Outro,RJ,Pix,False,0.0,True,4,4
Produto_6663,Eletrônicos,Acer,1302.97,2329,2023-11-22,Lucas,56-65,Masculino,CE,Boleto,False,0.0,False,1,2
Produto_7217,Eletrônicos,Apple,1130.98,1914,2024-08-15,Paula,46-55,Masculino,PR,Transferência Bancária,True,19.1,True,1,1
Produto_3200,Vestuário,Brastemp,1151.23,826,2024-09-24,Lucas,56-65,Masculino,CE,Cartão de Crédito,False,0.0,False,5,6
Produto_5494,Eletrônicos,Samsung,1131.98,4870,2024-10-06,Paula,46-55,Masculino,PR,Pix,False,0.0,False,2,3
Produto_7716,Móveis,Samsung,1273.34,2534,2024-08-07,Gabriel,18-25,Outro,RJ,Boleto,False,0.0,False,5,10
Produto_9247,Móveis,LG,1417.33,4626,2024-08-22,João,56-65,Feminino,MG,Boleto,False,0.0,True,5,8
Produto_5641,Jogos,Acer,651.23,1367,2024-10-29,Maria,36-45,Feminino,RS,Pix,True,15.7,True,3,7
Produto_8253,Jogos,Philips,850.54,4773,2024-08-16,João,56-65,Feminino,MG,Pix,True,12.7,False,1,4
Produto_9174,Vestuário,Microsoft,790.94,3764,2024-08-22,Fernanda,26-35,Masculino,SC,Pix,False,0.0,True,3,4
Produto_7573,Beleza,Samsung,411.09,1267,2024-10-01,Lucas,56-65,Masculino,CE,Pix,False,0.0,True,3,6
Produto_5534,Beleza,Panasonic,1288.98,2349,2024-04-15,Fernanda,26-35,Masculino,SC,Pix,True,8.8,False,5,9
Produto_5293,Eletrônicos,Acer,1018.09,968,2024-02-13,Paula,46-55,Masculino,PR,Boleto,False,0.0,True,5,4
Produto_5196,Jogos,Apple,394.9,3158,2024-08-29,Pedro,56-65,Feminino,PR,Boleto,False,0.0,False,4,9
Produto_6453,Eletrônicos,Samsung,1377.13,3047,2024-06-01,Lucas,56-65,Masculino,CE,Transferência Bancária,False,0.0,True,4,5
Produto_3393,Jogos,Nokia,1305.45,4812,2024-07-30,Lucas,56-65,Masculino,CE,Cartão de Crédito,False,0.0,False,5,4
Produto_3131,Vestuário,Panasonic,822.55,1706,2024-02-26,Fernanda,26-35,Masculino,SC,Transferência Bancária,False,0.0,False,5,6
Produto_8285,Esportes,Nokia,1335.68,1802,2024-02-07,Pedro,56-65,Feminino,PR,Pix,True,13.6,True,1,8
Produto_4211,Eletrodomésticos,Nokia,790.66,3228,2024-02-01,Carla,18-25,Outro,SC,Pix,False,0.0,False,1,2
Produto_8722,Móveis,Acer,1430.54,3614,2024-01-29,Maria,36-45,Feminino,RS,Boleto,False,0.0,True,1,4
Produto_2980,Beleza,Samsung,527.75,2439,2024-01-30,João,56-65,Feminino,MG,Pix,False,0.0,False,3,3
Produto_3052,Esportes,Philips,712.22,4588,2024-01-16,Fernanda,26-35,Masculino,SC,Transferência Bancária,False,0.0,True,1,3
Produto_2912,Eletrodomésticos,Panasonic,1267.59,1489,2024-06-25,Pedro,56-65,Feminino,PR,Boleto,True,24.3,True,1,9
Produto_6896,Eletrônicos,Microsoft,1197.71,1588,2024-04-16,Thiago,46-55,Outro,SC,Pix,False,0.0,True,2,9
Produto_8451,Eletrodomésticos,Brastemp,742.88,2735,2024-05-25,Fernanda,26-35,Masculino,SC,Transferência Bancária,True,13.3,False,3,4
Produto_9307,Beleza,Nokia,547.65,4120,2024-08-26,Gabriel,18-25,Outro,RJ,Transferência Bancária,False,0.0,True,5,4
Produto_6167,Eletrônicos,Panasonic,1080.3,4672,2024-06-02,João,56-65,Feminino,MG,Pix,False,0.0,True,5,10
Produto_7216,Eletrodomésticos,Nokia,1019.64,2521,2024-02-09,Carla,18-25,Outro,SC,Cartão de Crédito,True,15.1,False,4,9
Produto_7212,Móveis,Sony,89.9,2956,2024-05-31,Lucas,56-65,Masculino,CE,Cartão de Crédito,True,5.6,False,2,6
Produto_9635,Eletrodomésticos,Microsoft,1426.71,2727,2023-12-18,João,56-65,Feminino,MG,Boleto,False,0.0,True,3,9
Produto_5942,Vestuário,Sony,459.22,1450,2024-01-15,Maria,36-45,Feminino,RS,Pix,False,0.0,False,5,2
Produto_6096,Eletrodomésticos,Microsoft,1424.18,1289,2024-09-29,Lucas,56-65,Masculino,CE,Boleto,False,0.0,False,5,9
Produto_8726,Beleza,Acer,793.85,2823,2023-12-02,Pedro,56-65,Feminino,PR,Cartão de Crédito,True,19.5,True,3,10
Produto_7936,Eletrônicos,Philips,700.74,947,2024-07-26,Ana,56-65,Feminino,RS,Transferência Bancária,True,25.1,True,4,6
